date,region,valence,tavg,baseline_temp,sun_hours,rain_mm
2019-07-05,Poland,0.0049999999999999,16.3,8.5,4.579730555555555,4.1
2019-07-06,Poland,0.0049999999999999,16.6,8.5,8.017419444444444,0.4
2019-07-07,Poland,0.0049999999999999,17.3,8.5,9.521813888888888,2.3
2019-07-08,Poland,0.0049999999999999,15.8,8.5,10.944363888888889,0.7
2019-07-09,Poland,0.0049999999999999,14.6,8.5,7.427516666666667,15.5
2019-07-10,Poland,0.0049999999999999,15.2,8.5,10.984686111111111,1.6
2019-07-11,Poland,0.0049999999999999,15.5,8.5,9.708169444444446,1.6
2019-07-12,Poland,0.0049999999999999,18.1,8.5,15.113180555555555,0.0
2019-07-13,Poland,0.0049999999999999,18.2,8.5,12.158638888888888,2.1
2019-07-14,Poland,0.0049999999999999,17.3,8.5,14.996180555555556,1.7
2019-07-15,Poland,0.0049999999999999,17.3,8.5,14.050461111111112,0.0
2019-07-16,Poland,0.0049999999999999,15.9,8.5,7.697677777777778,1.0
2019-07-17,Poland,0.0049999999999999,16.0,8.5,12.117655555555555,5.3
2019-07-18,Poland,0.0049999999999999,17.1,8.5,14.494452777777777,0.0
2019-07-19,Poland,0.0049999999999999,20.4,8.5,12.214080555555556,0.0
2019-07-20,Poland,0.0049999999999999,22.3,8.5,14.686927777777779,0.5
2019-07-21,Poland,0.0,23.0,8.5,10.357155555555556,0.2
2019-07-22,Poland,0.0,21.4,8.5,13.0,0.0
2019-07-23,Poland,0.0,19.4,8.5,4.4057,0.4
2019-07-24,Poland,0.0,20.3,8.5,7.859019444444445,2.0
2019-07-25,Poland,0.0,22.7,8.5,13.172611111111111,0.0
2019-07-26,Poland,0.0,21.2,8.5,15.0,0.0
2019-07-27,Poland,0.0,21.6,8.5,14.929741666666667,0.3
2019-07-28,Poland,0.0,24.5,8.5,12.912869444444445,0.3
2019-07-29,Poland,0.0,25.4,8.5,14.012455555555555,3.0
2019-07-30,Poland,0.0,24.5,8.5,13.10587777777778,0.8
2019-07-31,Poland,0.0,20.4,8.5,14.981105555555557,0.0
2019-08-01,Poland,0.0,18.9,8.5,12.540686111111112,0.0
2019-08-02,Poland,0.0,17.5,8.5,6.8587,0.9
2019-08-03,Poland,0.0,18.0,8.5,14.244033333333332,0.1
2019-08-04,Poland,0.0,18.5,8.5,14.601650000000001,0.5
2019-08-05,Poland,0.0,18.6,8.5,14.380594444444444,0.5
2019-08-06,Poland,0.0,22.2,8.5,14.390902777777777,0.2
2019-08-07,Poland,0.0,21.8,8.5,8.646711111111111,2.4
2019-08-08,Poland,0.0,21.1,8.5,12.0,5.8
2019-08-09,Poland,0.0,20.4,8.5,14.422169444444444,0.4
2019-08-10,Poland,0.0,20.9,8.5,5.914766666666667,1.8
2019-08-11,Poland,0.0,23.4,8.5,13.95015,0.1
2019-08-12,Poland,0.0,22.7,8.5,11.452391666666667,1.9
2019-08-13,Poland,0.0,20.7,8.5,9.994633333333333,14.3
2019-08-14,Poland,0.0,16.8,8.5,3.4634305555555556,4.1
2019-08-15,Poland,0.0,17.2,8.5,13.795652777777777,0.0
2019-08-16,Poland,0.0,19.0,8.5,11.890347222222223,0.0
2019-08-17,Poland,0.0,19.9,8.5,11.743691666666667,0.3
2019-08-18,Poland,0.0,23.0,8.5,11.033066666666667,0.0
2019-08-19,Poland,0.0,23.7,8.5,11.067527777777777,2.9
2019-08-20,Poland,0.0,21.2,8.5,12.4875,0.0
2019-08-21,Poland,0.0,18.1,8.5,5.578388888888889,35.8
2019-08-22,Poland,0.0,17.5,8.5,13.310677777777778,0.0
2019-08-23,Poland,0.0,19.0,8.5,12.89221388888889,0.0
2019-08-24,Poland,0.0,19.4,8.5,13.343319444444443,0.0
2019-08-25,Poland,0.0,20.6,8.5,13.143802777777779,0.0
2019-08-26,Poland,0.0,23.5,8.5,12.05305,0.0
2019-08-27,Poland,0.0,24.5,8.5,13.070363888888888,0.0
2019-08-28,Poland,0.0,25.1,8.5,12.267647222222221,0.0
2019-08-29,Poland,0.0,25.9,8.5,13.0,0.9
2019-08-30,Poland,0.0,24.1,8.5,12.683702777777778,0.7
2019-08-31,Poland,0.0,22.9,8.5,12.795413888888888,0.0
2019-09-01,Poland,0.0,23.7,8.5,13.0,0.0
2019-09-02,Poland,0.0,20.4,8.5,6.139986111111111,2.4
2019-09-03,Poland,0.0,17.1,8.5,8.594444444444445,4.1
2019-09-04,Poland,0.0,17.5,8.5,11.370452777777777,0.0
2019-09-05,Poland,0.0,19.2,8.5,12.999483333333334,0.0
2019-09-06,Poland,0.0,16.8,8.5,12.991080555555556,0.0
2019-09-07,Poland,0.0,16.9,8.5,6.117677777777778,2.7
2019-09-08,Poland,0.0,15.3,8.5,0.43451388888888887,8.7
2019-09-09,Poland,0.0,18.7,8.5,9.700188888888889,0.9
2019-09-10,Poland,0.0,15.6,8.5,10.790975000000001,5.8
2019-09-11,Poland,0.0,16.7,8.5,10.185630555555555,0.0
2019-09-12,Poland,0.0,17.6,8.5,11.629016666666667,0.0
2019-09-13,Poland,0.03,17.7,8.5,10.216841666666665,0.1
2019-09-14,Poland,0.03,14.3,8.5,10.723775,0.0
2019-09-15,Poland,0.03,14.8,8.5,11.232936111111112,0.0
2019-09-16,Poland,0.03,15.6,8.5,11.209755555555557,0.2
2019-09-17,Poland,0.03,11.5,8.5,10.229608333333333,4.8
2019-09-18,Poland,0.03,10.0,8.5,9.294569444444443,3.3
2019-09-19,Poland,0.03,9.9,8.5,10.908075,3.7
2019-09-20,Poland,0.03,9.6,8.5,10.887477777777777,0.1
2019-09-21,Poland,0.0,12.5,8.5,1.6897250000000001,1.2
2019-09-22,Poland,0.0,13.5,8.5,11.305011111111112,0.0
2019-09-23,Poland,0.03,11.7,8.5,9.47445,0.0
2019-09-24,Poland,0.0,10.9,8.5,11.0,0.0
2019-09-25,Poland,0.0,11.8,8.5,5.4354499999999994,3.1
2019-09-26,Poland,0.0,13.6,8.5,3.989761111111111,3.3
2019-09-27,Poland,0.0,14.8,8.5,6.164066666666667,2.0
2019-09-28,Poland,0.0,15.3,8.5,10.458430555555555,6.1
2019-09-29,Poland,0.0,14.8,8.5,7.836919444444445,2.9
2019-09-30,Poland,0.0,14.1,8.5,0.14000555555555555,18.2
2019-10-01,Poland,0.0,14.4,8.5,4.108641666666667,0.1
2019-10-02,Poland,0.0,14.5,8.5,1.285513888888889,6.3
2019-10-03,Poland,0.0,9.2,8.5,8.0,0.1
2019-10-04,Poland,-9.251858538542973e-19,7.7,8.5,3.8984694444444443,0.2
2019-10-05,Poland,-9.251858538542973e-19,8.6,8.5,5.655238888888889,0.0
2019-10-06,Poland,-9.251858538542973e-19,5.6,8.5,8.732858333333333,0.0
2019-10-07,Poland,-9.251858538542973e-19,5.2,8.5,8.936908333333333,0.1
2019-10-08,Poland,-9.251858538542973e-19,6.7,8.5,0.6375638888888889,4.1
2019-10-09,Poland,-9.251858538542973e-19,11.6,8.5,4.8944,3.3
2019-10-10,Poland,-9.251858538542973e-19,10.7,8.5,6.671986111111112,12.7
2019-10-11,Poland,0.03,11.5,8.5,9.477747222222222,0.0
2019-10-12,Poland,-9.251858538542973e-19,15.7,8.5,9.412138888888888,0.0
2019-10-13,Poland,-9.251858538542973e-19,16.9,8.5,10.345799999999999,0.0
2019-10-14,Poland,-9.251858538542973e-19,16.6,8.5,10.467055555555556,0.0
2019-10-15,Poland,-9.251858538542973e-19,15.4,8.5,8.96055,0.0
2019-10-16,Poland,-9.251858538542973e-19,15.1,8.5,8.44043888888889,0.1
2019-10-17,Poland,-9.251858538542973e-19,13.3,8.5,9.89428611111111,0.0
2019-10-18,Poland,-9.251858538542973e-19,13.0,8.5,5.591261111111112,0.0
2019-10-19,Poland,0.0049999999999999,13.3,8.5,5.502138888888889,0.2
2019-10-20,Poland,0.0049999999999999,14.3,8.5,9.003127777777777,0.0
2019-10-21,Poland,0.0049999999999999,14.8,8.5,8.551358333333333,0.0
2019-10-22,Poland,0.0049999999999999,14.0,8.5,9.54745,0.0
2019-10-23,Poland,-0.005,11.7,8.5,2.461202777777778,0.0
2019-10-24,Poland,-0.005,13.8,8.5,6.741747222222222,0.0
2019-10-25,Poland,-0.005,13.1,8.5,8.483191666666666,0.0
2019-10-26,Poland,-0.02,13.7,8.5,9.054194444444445,0.0
2019-10-27,Poland,-0.005,13.7,8.5,7.183577777777778,0.9
2019-10-28,Poland,-0.01,8.2,8.5,5.129383333333333,0.0
2019-10-29,Poland,-0.01,5.9,8.5,3.8200694444444445,3.6
2019-10-30,Poland,-0.01,3.5,8.5,8.603697222222223,0.0
2019-10-31,Poland,-0.005,2.6,8.5,8.0,0.0
2019-11-01,Poland,-0.005,2.5,8.5,9.0,0.0
2019-11-02,Poland,-0.005,5.8,8.5,2.8912305555555555,0.6
2019-11-03,Poland,0.0224999999999999,10.9,8.5,7.909147222222222,0.0
2019-11-04,Poland,0.0224999999999999,12.7,8.5,2.2017777777777776,3.0
2019-11-05,Poland,0.0224999999999999,10.3,8.5,6.636763888888889,1.0
2019-11-06,Poland,0.0224999999999999,8.5,8.5,7.695363888888889,0.2
2019-11-07,Poland,0.0224999999999999,6.6,8.5,6.2654861111111115,0.0
2019-11-08,Poland,0.0324999999999999,5.8,8.5,0.14887777777777778,0.3
2019-11-09,Poland,-0.01,8.9,8.5,3.0,0.0
2019-11-10,Poland,-0.01,6.8,8.5,0.7855361111111111,2.2
2019-11-11,Poland,-0.0105263157894736,4.8,8.5,1.9328166666666668,1.9
2019-11-12,Poland,-0.01,6.6,8.5,3.4953944444444445,2.4
2019-11-13,Poland,-0.01,10.5,8.5,0.03014722222222222,8.4
2019-11-14,Poland,-0.02,5.9,8.5,0.0,1.2
2019-11-15,Poland,-0.02,7.0,8.5,0.0,1.1
2019-11-16,Poland,-0.02,10.5,8.5,7.039380555555556,0.0
2019-11-17,Poland,-0.02,9.4,8.5,8.234644444444445,0.3
2019-11-18,Poland,-0.02,9.3,8.5,7.7836944444444445,0.2
2019-11-19,Poland,-0.02,8.4,8.5,7.0548166666666665,0.1
2019-11-20,Poland,-0.02,8.1,8.5,0.0,0.0
2019-11-21,Poland,0.0099999999999999,8.0,8.5,1.7037944444444444,0.2
2019-11-22,Poland,0.0199999999999999,2.7,8.5,4.912719444444445,0.0
2019-11-23,Poland,0.0199999999999999,0.0,8.5,5.686522222222222,0.0
2019-11-24,Poland,0.0199999999999999,0.9,8.5,5.572825,2.8
2019-11-25,Poland,0.0199999999999999,0.6,8.5,4.137780555555556,0.1
2019-11-26,Poland,0.0199999999999999,2.0,8.5,0.0,0.0
2019-11-27,Poland,-0.005,4.5,8.5,5.0,0.0
2019-11-28,Poland,0.0199999999999999,7.1,8.5,7.0,0.2
2019-11-29,Poland,0.0,6.9,8.5,4.2161277777777775,0.1
2019-11-30,Poland,0.0199999999999999,1.9,8.5,7.000338888888889,0.8
2019-12-01,Poland,0.0199999999999999,1.0,8.5,2.2191472222222224,0.3
2019-12-02,Poland,0.0526315789473684,1.2,8.5,0.161575,1.6
2019-12-03,Poland,0.0499999999999999,0.1,8.5,7.038561111111111,0.3
2019-12-04,Poland,0.0499999999999999,2.3,8.5,0.0,1.3
2019-12-05,Poland,0.0499999999999999,0.7,8.5,7.06185,0.0
2019-12-06,Poland,0.0499999999999999,0.2,8.5,7.0,0.0
2019-12-07,Poland,0.0499999999999999,3.5,8.5,0.0,1.3
2019-12-08,Poland,0.0499999999999999,6.6,8.5,4.1428,1.6
2019-12-09,Poland,0.0499999999999999,6.9,8.5,3.871033333333333,0.9
2019-12-10,Poland,0.0499999999999999,3.2,8.5,3.0509888888888885,0.2
2019-12-11,Poland,0.0483333333333333,-1.8,8.5,7.001455555555556,0.0
2019-12-12,Poland,0.0483333333333333,-0.0,8.5,3.5923472222222226,0.0
2019-12-13,Poland,0.0483333333333333,2.6,8.5,1.6052027777777778,0.7
2019-12-14,Poland,0.0216666666666666,4.0,8.5,0.19301944444444444,0.4
2019-12-15,Poland,0.0499999999999999,5.4,8.5,5.5621888888888895,1.3
2019-12-16,Poland,0.06,5.3,8.5,3.2804583333333333,0.0
2019-12-17,Poland,0.06,6.2,8.5,6.433983333333333,0.1
2019-12-18,Poland,0.06,7.8,8.5,7.0,0.0
2019-12-19,Poland,0.06,3.7,8.5,2.3231694444444444,0.0
2019-12-20,Poland,0.06,7.0,8.5,7.0,0.0
2019-12-21,Poland,0.06,7.6,8.5,1.8208722222222222,0.1
2019-12-22,Poland,0.06,6.5,8.5,0.0,8.1
2019-12-23,Poland,0.09,5.8,8.5,0.0,12.8
2019-12-24,Poland,0.09,5.1,8.5,0.0,12.1
2019-12-25,Poland,0.09,3.7,8.5,2.0252222222222223,0.0
2019-12-26,Poland,0.09,3.2,8.5,0.0,0.7
2019-12-27,Poland,0.06,1.5,8.5,4.185177777777778,1.1
2019-12-28,Poland,0.06,0.0,8.5,0.0,0.0
2019-12-29,Poland,0.0925,-1.3,8.5,0.2956666666666667,0.0
2019-12-30,Poland,0.0925,2.6,8.5,0.9023249999999999,0.0
2019-12-31,Poland,0.0974999999999999,4.9,8.5,1.4832388888888888,1.9
2020-01-01,Poland,0.06,1.2,8.5,1.4952,0.0
2020-01-02,Poland,0.0925,0.7,8.5,5.0027083333333335,0.0
2020-01-03,Poland,0.0925,1.1,8.5,3.369536111111111,0.0
2020-01-04,Poland,0.0925,3.6,8.5,2.7707055555555558,4.9
2020-01-05,Poland,0.0774999999999999,0.4,8.5,7.154352777777778,0.1
2020-01-06,Poland,0.1075,-0.3,8.5,0.0,0.4
2020-01-07,Poland,0.1075,0.1,8.5,5.4184777777777775,0.0
2020-01-08,Poland,0.1075,2.8,8.5,3.907283333333333,3.4
2020-01-09,Poland,0.1075,5.6,8.5,0.0,2.5
2020-01-10,Poland,0.1075,7.0,8.5,0.15495,4.5
2020-01-11,Poland,0.1075,5.4,8.5,0.0,0.4
2020-01-12,Poland,0.075,3.4,8.5,5.746216666666667,0.0
2020-01-13,Poland,0.0674999999999999,4.9,8.5,0.0,0.7
2020-01-14,Poland,0.0674999999999999,2.8,8.5,6.275569444444444,0.0
2020-01-15,Poland,0.0674999999999999,4.4,8.5,7.562127777777778,0.0
2020-01-16,Poland,0.0674999999999999,4.0,8.5,5.899883333333334,0.0
2020-01-17,Poland,0.0049999999999999,-0.2,8.5,5.740383333333334,0.0
2020-01-18,Poland,0.0049999999999999,2.2,8.5,0.0,0.8
2020-01-19,Poland,0.0049999999999999,2.1,8.5,3.7006194444444445,0.6
2020-01-20,Poland,0.0049999999999999,1.9,8.5,3.8540166666666664,0.0
2020-01-21,Poland,0.0349999999999999,2.3,8.5,7.793108333333333,0.0
2020-01-22,Poland,0.0649999999999999,3.0,8.5,2.805522222222222,0.9
2020-01-23,Poland,0.0649999999999999,0.8,8.5,5.061083333333333,0.0
2020-01-24,Poland,0.0649999999999999,1.2,8.5,8.049244444444444,0.0
2020-01-25,Poland,0.075,1.2,8.5,0.0,0.0
2020-01-26,Poland,0.075,0.5,8.5,0.0,0.0
2020-01-27,Poland,0.075,0.7,8.5,2.6425694444444443,0.5
2020-01-28,Poland,0.075,1.5,8.5,0.0,1.1
2020-01-29,Poland,0.075,2.0,8.5,1.2323111111111111,7.4
2020-01-30,Poland,0.1075,2.7,8.5,1.8068055555555556,6.8
2020-01-31,Poland,0.1075,6.2,8.5,4.2421194444444446,6.2
2020-02-01,Poland,0.075,9.1,8.5,2.5095555555555555,1.4
2020-02-02,Poland,0.075,7.4,8.5,4.235688888888888,3.7
2020-02-03,Poland,0.1174999999999999,3.7,8.5,7.0,0.1
2020-02-04,Poland,0.1174999999999999,4.0,8.5,0.2804111111111111,4.3
2020-02-05,Poland,0.1174999999999999,0.2,8.5,8.708002777777779,2.6
2020-02-06,Poland,0.0774999999999999,2.2,8.5,0.0,0.6
2020-02-07,Poland,0.0774999999999999,-0.4,8.5,8.892066666666667,0.8
2020-02-08,Poland,0.0474999999999999,-0.8,8.5,9.021891666666667,0.0
2020-02-09,Poland,0.0324999999999999,2.5,8.5,9.151369444444445,0.0
2020-02-10,Poland,0.0474999999999999,6.3,8.5,3.2794666666666665,10.7
2020-02-11,Poland,0.0625,2.8,8.5,2.251861111111111,7.5
2020-02-12,Poland,0.0625,2.8,8.5,4.433994444444444,2.2
2020-02-13,Poland,0.0625,3.1,8.5,6.636180555555556,1.2
2020-02-14,Poland,0.06,1.2,8.5,0.0,4.6
2020-02-15,Poland,0.0941666666666666,0.5,8.5,0.31670833333333337,0.0
2020-02-16,Poland,0.0616666666666666,6.6,8.5,4.911436111111111,0.0
2020-02-17,Poland,0.0616666666666666,10.6,8.5,3.6454,0.2
2020-02-18,Poland,0.0616666666666666,6.6,8.5,9.20448888888889,3.7
2020-02-19,Poland,0.0616666666666666,4.7,8.5,9.818900000000001,0.6
2020-02-20,Poland,0.0916666666666666,3.4,8.5,1.2096694444444445,0.4
2020-02-21,Poland,0.1216666666666666,2.4,8.5,0.8982305555555555,2.9
2020-02-22,Poland,0.0616666666666666,4.9,8.5,4.054961111111111,0.0
2020-02-23,Poland,0.0616666666666666,6.3,8.5,0.9390888888888889,6.9
2020-02-24,Poland,0.0616666666666666,3.7,8.5,7.961697222222222,8.4
2020-02-25,Poland,0.0316666666666666,6.2,8.5,6.815605555555556,6.3
2020-02-26,Poland,0.0316666666666666,4.8,8.5,5.182394444444444,2.2
2020-02-27,Poland,0.0316666666666666,1.8,8.5,9.643708333333333,2.3
2020-02-28,Poland,0.0641666666666666,1.2,8.5,8.24746388888889,1.1
2020-02-29,Poland,0.0641666666666666,3.8,8.5,5.331736111111111,0.3
2020-03-01,Poland,0.0641666666666666,7.2,8.5,6.6010638888888895,1.4
2020-03-02,Poland,0.0641666666666666,5.0,8.5,0.0,4.3
2020-03-03,Poland,0.0641666666666666,6.3,8.5,2.621163888888889,1.6
2020-03-04,Poland,0.0641666666666666,5.5,8.5,1.0856833333333333,0.1
2020-03-05,Poland,0.0316666666666666,4.4,8.5,8.272597222222222,0.1
2020-03-06,Poland,0.0016666666666666,3.8,8.5,0.5310166666666667,1.1
2020-03-07,Poland,0.0316666666666666,5.6,8.5,6.410016666666667,1.0
2020-03-08,Poland,0.0316666666666666,5.0,8.5,0.0,0.7
2020-03-09,Poland,0.0316666666666666,4.7,8.5,6.471911111111112,0.0
2020-03-10,Poland,0.0316666666666666,6.7,8.5,7.6698916666666666,0.1
2020-03-11,Poland,0.0316666666666666,8.6,8.5,8.566508333333333,7.8
2020-03-12,Poland,0.0316666666666666,8.7,8.5,5.420019444444445,2.4
2020-03-13,Poland,0.0316666666666666,5.9,8.5,9.948275,1.2
2020-03-14,Poland,0.0316666666666666,1.8,8.5,10.30471388888889,2.6
2020-03-15,Poland,0.0316666666666666,-0.2,8.5,11.434108333333334,0.0
2020-03-16,Poland,0.0316666666666666,4.3,8.5,10.944280555555556,0.0
2020-03-17,Poland,0.0316666666666666,6.9,8.5,11.403913888888887,0.0
2020-03-18,Poland,0.0641666666666666,10.5,8.5,9.0,0.0
2020-03-19,Poland,0.0641666666666666,10.0,8.5,10.566366666666665,0.5
2020-03-20,Poland,0.0966666666666666,7.0,8.5,0.08763055555555556,0.5
2020-03-21,Poland,0.0741666666666666,3.4,8.5,10.377466666666665,0.1
2020-03-22,Poland,0.0641666666666666,-0.0,8.5,10.0,0.8
2020-03-23,Poland,0.0741666666666666,-0.8,8.5,11.841819444444445,0.0
2020-03-24,Poland,0.0741666666666666,-0.4,8.5,11.858616666666666,0.0
2020-03-25,Poland,0.1066666666666666,1.0,8.5,11.964694444444445,0.0
2020-03-26,Poland,0.0741666666666666,4.0,8.5,8.777702777777778,0.0
2020-03-27,Poland,0.1391666666666666,7.2,8.5,11.983516666666668,0.0
2020-03-28,Poland,0.1391666666666666,7.9,8.5,12.201519444444445,0.0
2020-03-29,Poland,0.1291666666666666,6.1,8.5,6.526180555555555,0.2
2020-03-30,Poland,0.1391666666666666,0.4,8.5,12.083472222222222,0.6
2020-03-31,Poland,0.1391666666666666,0.3,8.5,11.0,0.5
2020-04-01,Poland,0.0016666666666666,2.0,8.5,12.674355555555556,0.0
2020-04-02,Poland,0.0016666666666666,4.8,8.5,6.807088888888889,0.1
2020-04-03,Poland,0.0016666666666666,5.9,8.5,8.0807,0.2
2020-04-04,Poland,0.0016666666666666,4.9,8.5,8.767052777777778,0.0
2020-04-05,Poland,0.0016666666666666,6.2,8.5,12.89376388888889,0.0
2020-04-06,Poland,0.0,9.5,8.5,12.931522222222224,0.0
2020-04-07,Poland,0.0016666666666666,12.7,8.5,12.969322222222221,0.0
2020-04-08,Poland,0.03,11.4,8.5,13.0,0.0
2020-04-09,Poland,0.0316666666666666,13.6,8.5,13.0,0.0
2020-04-10,Poland,0.0316666666666666,8.8,8.5,11.871780555555556,0.0
2020-04-11,Poland,0.0316666666666666,8.1,8.5,13.0,0.0
2020-04-12,Poland,0.0316666666666666,11.1,8.5,12.870500000000002,0.0
2020-04-13,Poland,0.03,10.6,8.5,7.536288888888889,0.8
2020-04-14,Poland,0.03,4.4,8.5,10.763194444444444,0.6
2020-04-15,Poland,0.03,5.8,8.5,0.0,0.4
2020-04-16,Poland,0.03,10.8,8.5,13.0,0.0
2020-04-17,Poland,0.03,8.2,8.5,13.0,0.0
2020-04-18,Poland,0.03,6.4,8.5,11.7745,0.0
2020-04-19,Poland,0.03,6.5,8.5,10.114725,0.0
2020-04-20,Poland,0.03,8.0,8.5,10.535675,0.0
2020-04-21,Poland,0.03,10.2,8.5,11.063036111111112,0.0
2020-04-22,Poland,0.03,11.6,8.5,11.414419444444446,0.0
2020-04-23,Poland,0.03,11.4,8.5,13.245441666666666,0.0
2020-04-24,Poland,0.03,13.8,8.5,8.5451,0.1
2020-04-25,Poland,0.0625,10.7,8.5,10.67763888888889,0.0
2020-04-26,Poland,0.0149999999999999,8.7,8.5,7.558947222222222,0.2
2020-04-27,Poland,0.03,11.3,8.5,10.708827777777778,0.0
2020-04-28,Poland,0.03,16.1,8.5,12.439222222222222,0.0
2020-04-29,Poland,0.03,11.9,8.5,4.606769444444444,1.8
2020-04-30,Poland,0.0625,11.0,8.5,7.208108333333333,3.6
2020-05-01,Poland,0.03,12.1,8.5,8.310877777777778,11.6
2020-05-02,Poland,0.06,11.9,8.5,9.912469444444444,1.7
2020-05-03,Poland,0.03,10.2,8.5,11.987933333333332,6.8
2020-05-04,Poland,0.06,11.2,8.5,14.817008333333334,0.1
2020-05-05,Poland,0.06,8.6,8.5,3.3394805555555553,7.7
2020-05-06,Poland,0.06,8.5,8.5,0.006166666666666667,15.0
2020-05-07,Poland,0.06,10.3,8.5,14.250294444444444,0.2
2020-05-08,Poland,0.09,12.8,8.5,12.361261111111112,0.0
2020-05-09,Poland,0.0925,13.6,8.5,14.293494444444445,0.0
2020-05-10,Poland,0.09,16.8,8.5,13.269033333333333,0.1
2020-05-11,Poland,0.06,17.0,8.5,11.637786111111112,8.2
2020-05-12,Poland,0.06,6.4,8.5,11.337591666666667,7.2
2020-05-13,Poland,0.06,9.2,8.5,10.243891666666666,0.0
2020-05-14,Poland,0.06,9.2,8.5,11.0,2.2
2020-05-15,Poland,0.09,9.8,8.5,14.419747222222222,0.1
2020-05-16,Poland,0.09,10.3,8.5,11.397886111111111,0.1
2020-05-17,Poland,0.09,12.1,8.5,15.0,0.4
2020-05-18,Poland,0.09,12.5,8.5,3.5186194444444445,1.6
2020-05-19,Poland,0.1224999999999999,13.0,8.5,2.4709944444444445,1.5
2020-05-20,Poland,0.09,11.4,8.5,11.258702777777778,0.1
2020-05-21,Poland,0.0925,9.1,8.5,12.646758333333334,0.0
2020-05-22,Poland,0.0925,9.7,8.5,14.325966666666668,0.0
2020-05-23,Poland,0.0925,12.0,8.5,3.5979,2.5
2020-05-24,Poland,0.0925,12.9,8.5,11.0,8.8
2020-05-25,Poland,0.0925,11.6,8.5,10.370391666666668,4.3
2020-05-26,Poland,0.125,13.5,8.5,15.0,1.9
2020-05-27,Poland,0.0925,14.6,8.5,14.418744444444446,0.1
2020-05-28,Poland,0.0925,14.4,8.5,11.823586111111112,0.1
2020-05-29,Poland,0.125,14.2,8.5,11.495755555555556,0.0
2020-05-30,Poland,0.125,12.4,8.5,5.0,10.4
2020-05-31,Poland,0.0925,15.6,8.5,3.733202777777778,5.4
2020-06-01,Poland,0.0625,15.0,8.5,12.875247222222223,0.0
2020-06-02,Poland,0.0625,14.4,8.5,14.516977777777779,2.6
2020-06-03,Poland,0.095,11.8,8.5,6.1621194444444445,2.2
2020-06-04,Poland,0.0625,14.2,8.5,15.217333333333334,0.1
2020-06-05,Poland,0.0625,16.0,8.5,4.632033333333333,4.6
2020-06-06,Poland,0.03,17.9,8.5,13.399958333333332,1.4
2020-06-07,Poland,0.03,20.2,8.5,14.60628611111111,2.3
2020-06-08,Poland,0.03,18.1,8.5,12.194447222222223,1.1
2020-06-09,Poland,0.03,15.5,8.5,3.0531166666666665,7.5
2020-06-10,Poland,0.03,17.4,8.5,4.3402416666666666,22.6
2020-06-11,Poland,0.03,21.0,8.5,13.755480555555556,3.6
2020-06-12,Poland,0.03,23.2,8.5,15.487661111111112,11.2
2020-06-13,Poland,0.0625,22.9,8.5,15.167113888888888,0.0
2020-06-14,Poland,0.03,17.7,8.5,11.689230555555556,0.0
2020-06-15,Poland,0.03,16.9,8.5,13.199797222222221,0.0
2020-06-16,Poland,0.03,19.0,8.5,11.783080555555555,0.0
2020-06-17,Poland,0.06,21.0,8.5,12.200297222222222,5.0
2020-06-18,Poland,0.06,20.7,8.5,10.861741666666665,9.2
2020-06-19,Poland,0.06,20.8,8.5,12.195111111111112,8.5
2020-06-20,Poland,0.06,20.0,8.5,6.475352777777778,12.5
2020-06-21,Poland,0.03,21.1,8.5,11.206808333333333,4.7
2020-06-22,Poland,0.06,20.0,8.5,1.9872999999999998,8.0
2020-06-23,Poland,0.06,18.0,8.5,11.40186111111111,2.0
2020-06-24,Poland,0.03,18.7,8.5,3.0322638888888886,13.7
2020-06-25,Poland,0.06,22.0,8.5,14.895411111111112,0.0
2020-06-26,Poland,0.06,22.6,8.5,14.287569444444445,0.3
2020-06-27,Poland,0.06,21.0,8.5,14.41575,14.4
2020-06-28,Poland,0.06,23.0,8.5,15.456925,0.3
2020-06-29,Poland,0.06,20.4,8.5,8.988083333333332,32.5
2020-06-30,Poland,0.06,18.6,8.5,14.045402777777777,0.3
2020-07-01,Poland,0.06,20.8,8.5,14.632430555555555,0.0
2020-07-02,Poland,0.06,21.9,8.5,14.299894444444446,4.4
2020-07-03,Poland,0.06,20.2,8.5,11.86555,0.9
2020-07-04,Poland,0.06,20.3,8.5,13.94913611111111,0.0
2020-07-05,Poland,0.06,22.6,8.5,11.781613888888888,0.0
2020-07-06,Poland,0.06,22.1,8.5,10.960163888888887,1.4
2020-07-07,Poland,0.06,16.4,8.5,13.258952777777779,0.3
2020-07-08,Poland,0.06,15.2,8.5,11.571616666666667,0.6
2020-07-09,Poland,0.06,16.3,8.5,12.692455555555554,2.1
2020-07-10,Poland,0.03,21.9,8.5,11.725319444444445,2.9
2020-07-11,Poland,0.03,15.7,8.5,2.029691666666667,4.8
2020-07-12,Poland,0.03,15.5,8.5,12.812724999999999,0.2
2020-07-13,Poland,0.03,15.3,8.5,15.123616666666665,0.5
2020-07-14,Poland,0.03,17.2,8.5,14.851880555555555,0.5
2020-07-15,Poland,0.03,19.5,8.5,14.686438888888889,0.0
2020-07-16,Poland,0.03,17.6,8.5,11.625602777777777,1.8
2020-07-17,Poland,0.03,17.3,8.5,7.005216666666667,5.1
2020-07-18,Poland,0.06,21.0,8.5,14.76351111111111,1.3
2020-07-19,Poland,0.03,22.5,8.5,13.628569444444445,0.3
2020-07-20,Poland,0.03,22.6,8.5,11.758708333333333,3.3
